Time_s,Thrust_N
0.2688,18.75509303
0.269,18.63377503
0.2692,18.57311603
0.2694,18.69443403
0.2696,18.63377503
0.2698,18.63377503
0.27,18.63377503
0.2702,18.57311603
0.2704,18.57311603
0.2706,18.63377503
0.2708,18.63377503
0.271,18.63377503
0.2712,18.63377503
0.2714,18.57311603
0.2716,18.63377503
0.2718,18.51245703
0.272,18.45179803
0.2722,18.57311603
0.2724,18.51245703
0.2726,18.63377503
0.2728,18.63377503
0.273,18.75509303
0.2732,18.69443403
0.2734,18.51245703
0.2736,18.63377503
0.2738,18.57311603
0.274,18.63377503
0.2742,18.57311603
0.2744,18.57311603
0.2746,18.63377503
0.2748,18.63377503
0.275,18.57311603
0.2752,18.57311603
0.2754,18.57311603
0.2756,18.63377503
0.2758,18.63377503
0.276,18.57311603
0.2762,18.57311603
0.2764,18.63377503
0.2766,18.63377503
0.2768,18.57311603
0.277,18.63377503
0.2772,18.63377503
0.2774,18.63377503
0.2776,18.63377503
0.2778,18.63377503
0.278,18.57311603
0.2782,18.57311603
0.2784,18.63377503
0.2786,18.57311603
0.2788,18.57311603
0.279,18.45179803
0.2792,18.63377503
0.2794,18.63377503
0.2796,18.57311603
0.2798,18.63377503
0.28,18.57311603
0.2802,18.51245703
0.2804,18.57311603
0.2806,18.51245703
0.2808,19.78629601
0.281,18.57311603
0.2812,18.63377503
0.2814,18.57311603
0.2816,18.63377503
0.2818,18.63377503
0.282,18.69443403
0.2822,18.63377503
0.2824,18.57311603
0.2826,18.63377503
0.2828,18.51245703
0.283,18.63377503
0.2832,18.69443403
0.2834,18.57311603
0.2836,18.63377503
0.2838,18.63377503
0.284,18.75509303
0.2842,18.63377503
0.2844,18.63377503
0.2846,18.69443403
0.2848,18.57311603
0.285,18.63377503
0.2852,18.63377503
0.2854,18.75509303
0.2856,18.57311603
0.2858,18.63377503
0.286,18.69443403
0.2862,18.57311603
0.2864,18.81575203
0.2866,18.63377503
0.2868,18.63377503
0.287,18.69443403
0.2872,18.63377503
